,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-26T05:00:00-05:00,2023-11-26T06:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 88}",3 mph,SE,"https://api.weather.gov/icons/land/night/few,0?size=small",Mostly Clear,
1,2,,2023-11-26T06:00:00-05:00,2023-11-26T07:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 87}",3 mph,SE,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
2,3,,2023-11-26T07:00:00-05:00,2023-11-26T08:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -5}","{'unitCode': 'wmoUnit:percent', 'value': 86}",3 mph,SE,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
3,4,,2023-11-26T08:00:00-05:00,2023-11-26T09:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -4.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 84}",3 mph,SE,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
4,5,,2023-11-26T09:00:00-05:00,2023-11-26T10:00:00-05:00,True,34,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -3.888888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 68}",5 mph,S,"https://api.weather.gov/icons/land/day/few,0?size=small",Sunny,
5,6,,2023-11-26T10:00:00-05:00,2023-11-26T11:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -3.3333333333333335}","{'unitCode': 'wmoUnit:percent', 'value': 59}",5 mph,S,"https://api.weather.gov/icons/land/day/few,1?size=small",Sunny,
6,7,,2023-11-26T11:00:00-05:00,2023-11-26T12:00:00-05:00,True,43,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -2.7777777777777777}","{'unitCode': 'wmoUnit:percent', 'value': 54}",6 mph,S,"https://api.weather.gov/icons/land/day/few,1?size=small",Sunny,
7,8,,2023-11-26T12:00:00-05:00,2023-11-26T13:00:00-05:00,True,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 1}","{'unitCode': 'wmoUnit:degC', 'value': -2.2222222222222223}","{'unitCode': 'wmoUnit:percent', 'value': 52}",6 mph,S,"https://api.weather.gov/icons/land/day/few,1?size=small",Sunny,
8,9,,2023-11-26T13:00:00-05:00,2023-11-26T14:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -1.6666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 52}",7 mph,S,"https://api.weather.gov/icons/land/day/few,4?size=small",Sunny,
9,10,,2023-11-26T14:00:00-05:00,2023-11-26T15:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 6}","{'unitCode': 'wmoUnit:degC', 'value': -1.1111111111111112}","{'unitCode': 'wmoUnit:percent', 'value': 51}",6 mph,S,"https://api.weather.gov/icons/land/day/sct,6?size=small",Mostly Sunny,
