,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-0.7071067811865476, 0.7071067811865476)",3,2.7777777777777777,87,41,25,2023-10-21 12:00:00+00:00
1,"(-0.7071067811865476, 0.7071067811865476)",3,2.2222222222222223,83,41,25,2023-10-21 13:00:00+00:00
2,"(-0.7071067811865476, 0.7071067811865476)",2,2.2222222222222223,74,44,25,2023-10-21 14:00:00+00:00
3,"(-0.7071067811865476, 0.7071067811865476)",1,2.2222222222222223,67,46,25,2023-10-21 15:00:00+00:00
4,"(-0.7071067811865476, 0.7071067811865476)",0,2.7777777777777777,64,49,25,2023-10-21 16:00:00+00:00
5,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,62,51,24,2023-10-21 17:00:00+00:00
6,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,60,53,24,2023-10-21 18:00:00+00:00
7,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,57,54,23,2023-10-21 19:00:00+00:00
8,"(-1, 0)",0,4.444444444444445,56,55,21,2023-10-21 20:00:00+00:00
9,"(-1, 0)",0,4.444444444444445,55,56,18,2023-10-21 21:00:00+00:00
10,"(-1, 0)",0,4.444444444444445,56,56,17,2023-10-21 22:00:00+00:00
11,"(-1, 0)",1,4.444444444444445,58,54,16,2023-10-21 23:00:00+00:00
12,"(-1, 0)",2,3.888888888888889,60,52,16,2023-10-22 00:00:00+00:00
13,"(-1, 0)",3,3.888888888888889,63,51,16,2023-10-22 01:00:00+00:00
14,"(-1, 0)",2,3.888888888888889,66,50,16,2023-10-22 02:00:00+00:00
15,"(-1, 0)",2,4.444444444444445,71,49,15,2023-10-22 03:00:00+00:00
16,"(-1, 0)",2,5.0,76,48,16,2023-10-22 04:00:00+00:00
17,"(-1, 0)",3,5.555555555555555,81,47,20,2023-10-22 05:00:00+00:00
18,"(-0.7071067811865476, 0.7071067811865476)",3,5.555555555555555,85,47,24,2023-10-22 06:00:00+00:00
19,"(-0.7071067811865476, 0.7071067811865476)",4,6.111111111111111,88,46,28,2023-10-22 07:00:00+00:00
20,"(-0.7071067811865476, 0.7071067811865476)",3,5.555555555555555,88,46,29,2023-10-22 08:00:00+00:00
21,"(-0.7071067811865476, 0.7071067811865476)",3,5.555555555555555,87,45,29,2023-10-22 09:00:00+00:00
22,"(-0.7071067811865476, 0.7071067811865476)",2,5.0,85,45,28,2023-10-22 10:00:00+00:00
23,"(-0.7071067811865476, 0.7071067811865476)",2,4.444444444444445,85,44,26,2023-10-22 11:00:00+00:00
24,"(-0.7071067811865476, 0.7071067811865476)",2,3.888888888888889,86,43,24,2023-10-22 12:00:00+00:00
25,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,82,44,25,2023-10-22 13:00:00+00:00
26,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,79,45,24,2023-10-22 14:00:00+00:00
27,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,76,47,24,2023-10-22 15:00:00+00:00
28,"(-0.7071067811865476, 0.7071067811865476)",0,5.0,73,49,23,2023-10-22 16:00:00+00:00
29,"(-0.7071067811865476, 0.7071067811865476)",0,5.0,70,50,23,2023-10-22 17:00:00+00:00
30,"(-0.7071067811865476, 0.7071067811865476)",0,5.0,67,51,22,2023-10-22 18:00:00+00:00
31,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,63,52,21,2023-10-22 19:00:00+00:00
32,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,60,53,21,2023-10-22 20:00:00+00:00
33,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,59,53,20,2023-10-22 21:00:00+00:00
34,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,59,52,18,2023-10-22 22:00:00+00:00
35,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,63,50,17,2023-10-22 23:00:00+00:00
36,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,67,48,15,2023-10-23 00:00:00+00:00
37,"(-0.7071067811865476, 0.7071067811865476)",0,2.7777777777777777,71,46,13,2023-10-23 01:00:00+00:00
38,"(-0.7071067811865476, 0.7071067811865476)",0,2.7777777777777777,74,44,12,2023-10-23 02:00:00+00:00
39,"(-0.7071067811865476, 0.7071067811865476)",0,2.2222222222222223,76,43,10,2023-10-23 03:00:00+00:00
40,"(-0.7071067811865476, 0.7071067811865476)",0,1.6666666666666667,77,42,9,2023-10-23 04:00:00+00:00
41,"(-0.7071067811865476, 0.7071067811865476)",0,1.1111111111111112,78,41,8,2023-10-23 05:00:00+00:00
42,"(-0.7071067811865476, 0.7071067811865476)",0,1.1111111111111112,76,40,7,2023-10-23 06:00:00+00:00
43,"(-0.7071067811865476, 0.7071067811865476)",0,0.0,75,39,6,2023-10-23 07:00:00+00:00
44,"(-0.7071067811865476, 0.7071067811865476)",0,-0.5555555555555556,72,39,5,2023-10-23 08:00:00+00:00
45,"(-1, 0)",0,-1.6666666666666667,68,38,5,2023-10-23 09:00:00+00:00
46,"(-1, 0)",0,-2.7777777777777777,64,38,3,2023-10-23 10:00:00+00:00
47,"(-1, 0)",0,-3.888888888888889,62,37,2,2023-10-23 11:00:00+00:00
48,"(-1, 0)",0,-5.0,59,36,2,2023-10-23 12:00:00+00:00
49,"(-1, 0)",0,-5.0,56,37,2,2023-10-23 13:00:00+00:00
50,"(-0.7071067811865476, -0.7071067811865476)",0,-5.0,47,41,2,2023-10-23 14:00:00+00:00
51,"(-0.7071067811865476, -0.7071067811865476)",0,-4.444444444444445,41,46,3,2023-10-23 15:00:00+00:00
52,"(0, -1)",0,-3.888888888888889,36,51,5,2023-10-23 16:00:00+00:00
53,"(0, -1)",0,-3.3333333333333335,35,53,5,2023-10-23 17:00:00+00:00
54,"(-0.7071067811865476, -0.7071067811865476)",0,-2.2222222222222223,33,56,6,2023-10-23 18:00:00+00:00
55,"(-0.7071067811865476, -0.7071067811865476)",0,-1.6666666666666667,32,59,6,2023-10-23 19:00:00+00:00
56,"(-0.7071067811865476, -0.7071067811865476)",0,-1.1111111111111112,32,60,6,2023-10-23 20:00:00+00:00
57,"(-0.7071067811865476, -0.7071067811865476)",0,0.0,32,62,6,2023-10-23 21:00:00+00:00
58,"(-0.7071067811865476, -0.7071067811865476)",0,0.5555555555555556,35,61,5,2023-10-23 22:00:00+00:00
59,"(0, -1)",0,1.1111111111111112,40,58,3,2023-10-23 23:00:00+00:00
60,"(0.7071067811865476, -0.7071067811865476)",0,1.6666666666666667,45,56,2,2023-10-24 00:00:00+00:00
61,"(0.7071067811865476, -0.7071067811865476)",0,1.6666666666666667,51,53,0,2023-10-24 01:00:00+00:00
62,"(0.7071067811865476, -0.7071067811865476)",0,2.2222222222222223,55,51,0,2023-10-24 02:00:00+00:00
63,"(0.7071067811865476, -0.7071067811865476)",0,2.2222222222222223,59,50,0,2023-10-24 03:00:00+00:00
64,"(0.7071067811865476, -0.7071067811865476)",0,2.2222222222222223,62,48,0,2023-10-24 04:00:00+00:00
65,"(0, -1)",0,2.2222222222222223,64,47,0,2023-10-24 05:00:00+00:00
66,"(0, -1)",0,1.6666666666666667,65,46,0,2023-10-24 06:00:00+00:00
67,"(0, -1)",0,1.6666666666666667,67,45,0,2023-10-24 07:00:00+00:00
68,"(0, -1)",0,1.6666666666666667,68,45,0,2023-10-24 08:00:00+00:00
69,"(0, -1)",0,1.1111111111111112,69,44,0,2023-10-24 09:00:00+00:00
70,"(-0.7071067811865476, -0.7071067811865476)",0,1.1111111111111112,70,43,0,2023-10-24 10:00:00+00:00
71,"(-0.7071067811865476, -0.7071067811865476)",0,1.1111111111111112,72,42,0,2023-10-24 11:00:00+00:00
72,"(-0.7071067811865476, -0.7071067811865476)",0,1.1111111111111112,75,41,0,2023-10-24 12:00:00+00:00
73,"(-0.7071067811865476, -0.7071067811865476)",0,0.5555555555555556,72,42,0,2023-10-24 13:00:00+00:00
74,"(-0.7071067811865476, -0.7071067811865476)",0,1.6666666666666667,65,46,1,2023-10-24 14:00:00+00:00
75,"(-0.7071067811865476, -0.7071067811865476)",0,2.7777777777777777,61,50,2,2023-10-24 15:00:00+00:00
76,"(-0.7071067811865476, -0.7071067811865476)",0,3.888888888888889,57,54,2,2023-10-24 16:00:00+00:00
77,"(-0.7071067811865476, -0.7071067811865476)",0,4.444444444444445,54,57,3,2023-10-24 17:00:00+00:00
78,"(0, -1)",0,5.0,50,59,5,2023-10-24 18:00:00+00:00
79,"(0, -1)",0,5.0,47,62,5,2023-10-24 19:00:00+00:00
80,"(0, -1)",0,5.555555555555555,47,63,6,2023-10-24 20:00:00+00:00
81,"(0, -1)",0,6.111111111111111,46,64,6,2023-10-24 21:00:00+00:00
82,"(0, -1)",0,6.666666666666667,48,64,7,2023-10-24 22:00:00+00:00
83,"(0, -1)",0,6.111111111111111,52,61,7,2023-10-24 23:00:00+00:00
84,"(0, -1)",0,6.111111111111111,56,58,7,2023-10-25 00:00:00+00:00
85,"(0, -1)",0,5.555555555555555,60,56,7,2023-10-25 01:00:00+00:00
86,"(0, -1)",0,5.0,62,54,7,2023-10-25 02:00:00+00:00
87,"(0, -1)",0,5.0,64,53,6,2023-10-25 03:00:00+00:00
88,"(-0.7071067811865476, -0.7071067811865476)",0,4.444444444444445,65,51,6,2023-10-25 04:00:00+00:00
89,"(-0.7071067811865476, -0.7071067811865476)",0,4.444444444444445,67,50,6,2023-10-25 05:00:00+00:00
90,"(-0.7071067811865476, -0.7071067811865476)",0,4.444444444444445,68,50,5,2023-10-25 06:00:00+00:00
91,"(-0.7071067811865476, -0.7071067811865476)",0,3.888888888888889,70,48,5,2023-10-25 07:00:00+00:00
92,"(-0.7071067811865476, -0.7071067811865476)",0,3.3333333333333335,68,48,5,2023-10-25 08:00:00+00:00
93,"(-0.7071067811865476, -0.7071067811865476)",0,2.7777777777777777,67,47,5,2023-10-25 09:00:00+00:00
94,"(-0.7071067811865476, -0.7071067811865476)",0,1.6666666666666667,65,46,3,2023-10-25 10:00:00+00:00
95,"(-1, 0)",0,1.1111111111111112,65,45,3,2023-10-25 11:00:00+00:00
96,"(-1, 0)",0,0.5555555555555556,65,44,3,2023-10-25 12:00:00+00:00
97,"(-1, 0)",0,0.5555555555555556,64,45,3,2023-10-25 13:00:00+00:00
98,"(-1, 0)",0,2.2222222222222223,60,49,5,2023-10-25 14:00:00+00:00
99,"(-1, 0)",0,3.888888888888889,58,53,5,2023-10-25 15:00:00+00:00
100,"(-0.7071067811865476, -0.7071067811865476)",0,5.0,56,57,5,2023-10-25 16:00:00+00:00
101,"(-0.7071067811865476, -0.7071067811865476)",0,5.555555555555555,53,60,6,2023-10-25 17:00:00+00:00
102,"(-0.7071067811865476, -0.7071067811865476)",0,6.111111111111111,49,62,7,2023-10-25 18:00:00+00:00
103,"(-0.7071067811865476, -0.7071067811865476)",0,6.111111111111111,45,64,7,2023-10-25 19:00:00+00:00
104,"(0, -1)",0,6.111111111111111,44,66,8,2023-10-25 20:00:00+00:00
105,"(0, -1)",0,6.666666666666667,43,67,8,2023-10-25 21:00:00+00:00
106,"(0, -1)",0,6.666666666666667,45,66,8,2023-10-25 22:00:00+00:00
107,"(0, -1)",0,6.666666666666667,48,64,8,2023-10-25 23:00:00+00:00
108,"(0, -1)",0,6.666666666666667,53,61,8,2023-10-26 00:00:00+00:00
109,"(-0.7071067811865476, -0.7071067811865476)",0,6.666666666666667,57,59,8,2023-10-26 01:00:00+00:00
110,"(-0.7071067811865476, -0.7071067811865476)",0,6.111111111111111,59,57,8,2023-10-26 02:00:00+00:00
111,"(-0.7071067811865476, -0.7071067811865476)",0,6.111111111111111,62,56,7,2023-10-26 03:00:00+00:00
112,"(-0.7071067811865476, -0.7071067811865476)",0,5.555555555555555,63,54,7,2023-10-26 04:00:00+00:00
113,"(-0.7071067811865476, -0.7071067811865476)",0,5.555555555555555,64,53,7,2023-10-26 05:00:00+00:00
114,"(-1, 0)",0,5.0,64,53,6,2023-10-26 06:00:00+00:00
115,"(-1, 0)",0,4.444444444444445,64,52,6,2023-10-26 07:00:00+00:00
116,"(-1, 0)",0,3.888888888888889,64,51,5,2023-10-26 08:00:00+00:00
117,"(-1, 0)",0,3.888888888888889,64,50,5,2023-10-26 09:00:00+00:00
118,"(-1, 0)",0,3.3333333333333335,65,50,5,2023-10-26 10:00:00+00:00
119,"(-1, 0)",0,3.3333333333333335,67,49,5,2023-10-26 11:00:00+00:00
120,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,70,48,3,2023-10-26 12:00:00+00:00
121,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,72,48,3,2023-10-26 13:00:00+00:00
122,"(-1, 0)",0,5.555555555555555,70,51,5,2023-10-26 14:00:00+00:00
123,"(-1, 0)",0,7.222222222222222,70,54,5,2023-10-26 15:00:00+00:00
124,"(-1, 0)",0,8.88888888888889,70,57,6,2023-10-26 16:00:00+00:00
125,"(-0.7071067811865476, -0.7071067811865476)",0,9.444444444444445,69,59,6,2023-10-26 17:00:00+00:00
126,"(-0.7071067811865476, -0.7071067811865476)",0,10.0,67,61,7,2023-10-26 18:00:00+00:00
127,"(-0.7071067811865476, -0.7071067811865476)",0,10.555555555555555,64,63,7,2023-10-26 19:00:00+00:00
128,"(0, -1)",0,10.555555555555555,63,64,8,2023-10-26 20:00:00+00:00
129,"(0, -1)",0,10.555555555555555,62,64,8,2023-10-26 21:00:00+00:00
130,"(0, -1)",0,10.555555555555555,63,64,9,2023-10-26 22:00:00+00:00
131,"(0, -1)",0,10.555555555555555,67,62,9,2023-10-26 23:00:00+00:00
132,"(0, -1)",0,10.555555555555555,72,60,9,2023-10-27 00:00:00+00:00
133,"(0, -1)",4,10.0,76,58,9,2023-10-27 01:00:00+00:00
134,"(0, -1)",4,10.0,78,57,9,2023-10-27 02:00:00+00:00
135,"(0, -1)",4,9.444444444444445,80,55,8,2023-10-27 03:00:00+00:00
136,"(-0.7071067811865476, -0.7071067811865476)",4,9.444444444444445,82,54,8,2023-10-27 04:00:00+00:00
137,"(-0.7071067811865476, -0.7071067811865476)",4,9.444444444444445,84,54,8,2023-10-27 05:00:00+00:00
138,"(-0.7071067811865476, -0.7071067811865476)",4,9.444444444444445,86,53,7,2023-10-27 06:00:00+00:00
139,"(-0.7071067811865476, -0.7071067811865476)",3,9.444444444444445,89,52,7,2023-10-27 07:00:00+00:00
140,"(-0.7071067811865476, -0.7071067811865476)",3,9.444444444444445,91,52,7,2023-10-27 08:00:00+00:00
141,"(-1, 0)",3,9.444444444444445,92,51,6,2023-10-27 09:00:00+00:00
142,"(-1, 0)",3,9.444444444444445,94,50,6,2023-10-27 10:00:00+00:00
143,"(-1, 0)",3,8.88888888888889,95,50,5,2023-10-27 11:00:00+00:00
144,"(-1, 0)",3,8.88888888888889,97,49,5,2023-10-27 12:00:00+00:00
145,"(-1, 0)",2,7.222222222222222,86,49,3,2023-10-27 13:00:00+00:00
146,"(-1, 0)",2,8.333333333333334,85,52,6,2023-10-27 14:00:00+00:00
147,"(-0.7071067811865476, -0.7071067811865476)",2,9.444444444444445,82,55,7,2023-10-27 15:00:00+00:00
148,"(0, -1)",2,10.555555555555555,79,57,8,2023-10-27 16:00:00+00:00
149,"(0, -1)",2,11.11111111111111,76,59,8,2023-10-27 17:00:00+00:00
150,"(0, -1)",2,11.11111111111111,73,61,9,2023-10-27 18:00:00+00:00
151,"(0, -1)",2,11.11111111111111,68,63,9,2023-10-27 19:00:00+00:00
152,"(0, -1)",2,11.666666666666666,68,63,9,2023-10-27 20:00:00+00:00
153,"(0, -1)",2,11.666666666666666,67,64,9,2023-10-27 21:00:00+00:00
154,"(0, -1)",2,11.666666666666666,68,64,9,2023-10-27 22:00:00+00:00
155,"(0, -1)",2,11.11111111111111,71,62,8,2023-10-27 23:00:00+00:00
