,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,11.11111111111111,90,55,6,2023-10-28 08:00:00+00:00
1,W,0,11.11111111111111,90,55,7,2023-10-28 09:00:00+00:00
2,W,0,11.11111111111111,90,55,8,2023-10-28 10:00:00+00:00
3,NW,0,11.11111111111111,92,55,9,2023-10-28 11:00:00+00:00
4,NW,0,11.11111111111111,93,54,9,2023-10-28 12:00:00+00:00
5,NW,0,11.666666666666666,95,54,9,2023-10-28 13:00:00+00:00
6,NW,0,12.222222222222221,90,57,9,2023-10-28 14:00:00+00:00
7,NW,0,12.777777777777779,82,60,9,2023-10-28 15:00:00+00:00
8,NW,0,13.333333333333334,77,64,10,2023-10-28 16:00:00+00:00
9,NW,0,13.88888888888889,73,66,9,2023-10-28 17:00:00+00:00
10,W,0,13.88888888888889,69,67,8,2023-10-28 18:00:00+00:00
11,W,0,13.88888888888889,65,69,7,2023-10-28 19:00:00+00:00
12,W,0,13.88888888888889,64,70,7,2023-10-28 20:00:00+00:00
13,W,0,14.444444444444445,63,71,6,2023-10-28 21:00:00+00:00
14,W,0,14.444444444444445,64,70,6,2023-10-28 22:00:00+00:00
15,W,0,14.444444444444445,68,69,3,2023-10-28 23:00:00+00:00
16,W,0,14.444444444444445,73,67,1,2023-10-29 00:00:00+00:00
17,W,0,13.88888888888889,76,65,1,2023-10-29 01:00:00+00:00
18,W,0,13.88888888888889,78,64,1,2023-10-29 02:00:00+00:00
19,SW,0,13.333333333333334,80,62,2,2023-10-29 03:00:00+00:00
20,SW,1,13.333333333333334,81,62,3,2023-10-29 04:00:00+00:00
21,S,1,12.777777777777779,82,61,3,2023-10-29 05:00:00+00:00
22,S,1,12.777777777777779,82,60,3,2023-10-29 06:00:00+00:00
23,SW,1,12.222222222222221,83,59,5,2023-10-29 07:00:00+00:00
24,SW,1,12.222222222222221,84,59,5,2023-10-29 08:00:00+00:00
25,SW,1,12.222222222222221,86,58,5,2023-10-29 09:00:00+00:00
26,SW,0,12.222222222222221,86,58,5,2023-10-29 10:00:00+00:00
27,SW,0,11.666666666666666,88,57,5,2023-10-29 11:00:00+00:00
28,W,0,11.666666666666666,89,56,5,2023-10-29 12:00:00+00:00
29,W,0,11.666666666666666,88,56,5,2023-10-29 13:00:00+00:00
30,W,0,12.222222222222221,83,59,5,2023-10-29 14:00:00+00:00
31,W,0,12.777777777777779,79,61,5,2023-10-29 15:00:00+00:00
32,W,0,13.333333333333334,75,64,6,2023-10-29 16:00:00+00:00
33,W,0,13.333333333333334,71,65,7,2023-10-29 17:00:00+00:00
34,W,0,12.777777777777779,65,67,6,2023-10-29 18:00:00+00:00
35,W,2,12.222222222222221,61,68,7,2023-10-29 19:00:00+00:00
36,W,2,12.222222222222221,59,69,7,2023-10-29 20:00:00+00:00
37,W,2,12.222222222222221,59,69,7,2023-10-29 21:00:00+00:00
38,W,2,12.777777777777779,60,69,7,2023-10-29 22:00:00+00:00
39,W,2,12.777777777777779,64,67,6,2023-10-29 23:00:00+00:00
40,W,2,12.777777777777779,68,65,6,2023-10-30 00:00:00+00:00
41,W,4,12.777777777777779,73,64,5,2023-10-30 01:00:00+00:00
42,W,4,12.777777777777779,76,62,5,2023-10-30 02:00:00+00:00
43,W,4,12.777777777777779,79,61,5,2023-10-30 03:00:00+00:00
44,W,4,12.777777777777779,80,61,5,2023-10-30 04:00:00+00:00
45,W,4,12.222222222222221,82,60,5,2023-10-30 05:00:00+00:00
46,W,4,12.222222222222221,83,59,5,2023-10-30 06:00:00+00:00
47,W,7,12.222222222222221,84,59,5,2023-10-30 07:00:00+00:00
48,W,7,12.777777777777779,88,58,6,2023-10-30 08:00:00+00:00
49,W,7,12.222222222222221,87,58,6,2023-10-30 09:00:00+00:00
50,W,7,11.666666666666666,86,57,6,2023-10-30 10:00:00+00:00
51,W,7,11.11111111111111,87,56,7,2023-10-30 11:00:00+00:00
52,W,7,11.11111111111111,90,55,7,2023-10-30 12:00:00+00:00
53,W,15,11.11111111111111,89,55,8,2023-10-30 13:00:00+00:00
54,W,15,11.666666666666666,86,57,9,2023-10-30 14:00:00+00:00
55,W,15,12.222222222222221,84,59,10,2023-10-30 15:00:00+00:00
56,W,15,12.777777777777779,81,60,12,2023-10-30 16:00:00+00:00
57,W,15,12.777777777777779,79,61,13,2023-10-30 17:00:00+00:00
58,W,15,12.777777777777779,77,62,14,2023-10-30 18:00:00+00:00
59,W,30,12.777777777777779,74,64,14,2023-10-30 19:00:00+00:00
60,W,30,12.777777777777779,73,64,13,2023-10-30 20:00:00+00:00
61,W,30,12.777777777777779,72,64,13,2023-10-30 21:00:00+00:00
62,NW,30,12.222222222222221,72,63,12,2023-10-30 22:00:00+00:00
63,NW,30,11.666666666666666,76,60,10,2023-10-30 23:00:00+00:00
64,NW,30,11.11111111111111,81,58,10,2023-10-31 00:00:00+00:00
65,NW,33,10.555555555555555,85,55,9,2023-10-31 01:00:00+00:00
66,NW,33,10.0,86,54,9,2023-10-31 02:00:00+00:00
67,NW,33,8.88888888888889,87,52,9,2023-10-31 03:00:00+00:00
68,NW,33,8.333333333333334,89,51,9,2023-10-31 04:00:00+00:00
69,NW,33,7.777777777777778,90,49,8,2023-10-31 05:00:00+00:00
70,NW,33,7.777777777777778,90,49,8,2023-10-31 06:00:00+00:00
71,NW,50,7.222222222222222,91,48,8,2023-10-31 07:00:00+00:00
72,NW,50,7.222222222222222,92,47,7,2023-10-31 08:00:00+00:00
73,N,50,6.666666666666667,92,46,6,2023-10-31 09:00:00+00:00
74,N,50,6.666666666666667,93,46,6,2023-10-31 10:00:00+00:00
75,N,50,6.111111111111111,95,44,5,2023-10-31 11:00:00+00:00
76,NE,50,5.555555555555555,100,42,5,2023-10-31 12:00:00+00:00
77,NE,52,5.555555555555555,97,42,5,2023-10-31 13:00:00+00:00
78,NE,52,5.555555555555555,95,43,6,2023-10-31 14:00:00+00:00
79,E,52,5.555555555555555,95,44,6,2023-10-31 15:00:00+00:00
80,SE,52,6.111111111111111,94,45,6,2023-10-31 16:00:00+00:00
81,SE,52,6.666666666666667,95,45,7,2023-10-31 17:00:00+00:00
82,S,52,6.666666666666667,96,46,7,2023-10-31 18:00:00+00:00
83,SW,47,7.222222222222222,94,46,7,2023-10-31 19:00:00+00:00
84,W,47,6.666666666666667,93,46,7,2023-10-31 20:00:00+00:00
85,NW,47,6.666666666666667,93,46,7,2023-10-31 21:00:00+00:00
86,N,47,6.111111111111111,92,45,7,2023-10-31 22:00:00+00:00
87,N,47,5.555555555555555,97,43,6,2023-10-31 23:00:00+00:00
88,NW,47,4.444444444444445,100,40,6,2023-11-01 00:00:00+00:00
89,NW,30,3.3333333333333335,100,38,7,2023-11-01 01:00:00+00:00
90,NW,30,2.2222222222222223,100,36,8,2023-11-01 02:00:00+00:00
91,NW,30,1.6666666666666667,100,35,9,2023-11-01 03:00:00+00:00
92,NW,30,0.5555555555555556,100,33,10,2023-11-01 04:00:00+00:00
93,NW,30,0.0,100,32,12,2023-11-01 05:00:00+00:00
94,NW,30,-1.1111111111111112,95,32,13,2023-11-01 06:00:00+00:00
95,NW,15,-1.6666666666666667,93,30,14,2023-11-01 07:00:00+00:00
96,NW,15,-2.7777777777777777,89,30,14,2023-11-01 08:00:00+00:00
97,NW,15,-3.888888888888889,85,29,14,2023-11-01 09:00:00+00:00
98,NW,15,-4.444444444444445,82,28,14,2023-11-01 10:00:00+00:00
99,NW,15,-5.555555555555555,80,27,14,2023-11-01 11:00:00+00:00
100,NW,15,-6.111111111111111,81,26,14,2023-11-01 12:00:00+00:00
101,NW,8,-6.666666666666667,77,26,15,2023-11-01 13:00:00+00:00
102,NW,8,-6.666666666666667,70,28,15,2023-11-01 14:00:00+00:00
103,NW,8,-7.222222222222222,64,30,15,2023-11-01 15:00:00+00:00
104,NW,8,-7.222222222222222,59,32,16,2023-11-01 16:00:00+00:00
105,NW,8,-7.222222222222222,56,33,16,2023-11-01 17:00:00+00:00
106,NW,8,-7.222222222222222,53,35,16,2023-11-01 18:00:00+00:00
107,NW,3,-7.222222222222222,51,36,16,2023-11-01 19:00:00+00:00
