,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,2.2222222222222223,42,59,9,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
1,1,1.1111111111111112,37,60,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
2,0,1.1111111111111112,37,61,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
3,0,1.6666666666666667,39,60,8,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
4,0,1.6666666666666667,41,59,8,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
5,0,2.2222222222222223,45,57,7,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
6,0,2.7777777777777777,61,50,6,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
7,0,2.7777777777777777,70,47,6,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
8,0,3.3333333333333335,73,46,5,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
9,0,2.7777777777777777,76,44,5,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
10,0,2.7777777777777777,79,43,5,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
11,0,2.7777777777777777,83,42,3,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
12,0,2.7777777777777777,84,41,3,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
13,0,2.2222222222222223,84,41,2,2023-11-06 07:00:00+00:00,-1.0,0.0,2
14,0,2.2222222222222223,85,40,2,2023-11-06 08:00:00+00:00,-1.0,0.0,2
15,0,2.2222222222222223,86,40,2,2023-11-06 09:00:00+00:00,-1.0,0.0,2
16,0,2.2222222222222223,89,40,3,2023-11-06 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
17,0,2.7777777777777777,91,39,2,2023-11-06 11:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
18,0,2.7777777777777777,95,38,2,2023-11-06 12:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
19,0,1.6666666666666667,89,38,2,2023-11-06 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
20,0,2.7777777777777777,86,40,3,2023-11-06 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
21,0,3.3333333333333335,69,47,5,2023-11-06 15:00:00+00:00,0.0,-1.0,4
22,0,3.3333333333333335,55,54,6,2023-11-06 16:00:00+00:00,0.0,-1.0,5
23,0,3.888888888888889,52,56,7,2023-11-06 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
24,0,3.3333333333333335,47,58,8,2023-11-06 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
25,0,3.3333333333333335,44,61,8,2023-11-06 19:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
