,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,1,-3.3333333333333335,49,44,6,2023-11-05 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
1,1,-3.3333333333333335,48,44,7,2023-11-05 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
2,1,-3.3333333333333335,50,43,8,2023-11-05 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
3,1,-2.7777777777777777,51,44,9,2023-11-05 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
4,1,-2.2222222222222223,53,44,9,2023-11-05 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
5,1,-2.2222222222222223,62,40,9,2023-11-05 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
6,1,-1.6666666666666667,62,41,9,2023-11-05 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
7,3,-0.5555555555555556,67,41,8,2023-11-05 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
8,3,0.5555555555555556,68,42,9,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
9,2,1.1111111111111112,61,47,12,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
10,2,2.2222222222222223,56,52,12,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
11,2,2.7777777777777777,49,56,12,2023-11-05 17:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
12,2,2.7777777777777777,47,58,10,2023-11-05 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
13,2,2.7777777777777777,45,59,9,2023-11-05 19:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
14,1,2.7777777777777777,42,60,9,2023-11-05 20:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
15,1,2.7777777777777777,43,59,8,2023-11-05 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
16,0,2.7777777777777777,46,58,8,2023-11-05 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
17,0,3.3333333333333335,50,56,7,2023-11-05 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
18,0,3.3333333333333335,61,50,6,2023-11-06 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
19,0,3.3333333333333335,70,47,6,2023-11-06 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
20,0,3.3333333333333335,73,46,5,2023-11-06 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
21,0,2.7777777777777777,76,44,5,2023-11-06 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
22,0,2.7777777777777777,79,43,5,2023-11-06 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
23,0,2.7777777777777777,83,42,3,2023-11-06 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
24,0,2.7777777777777777,84,41,3,2023-11-06 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
25,0,2.2222222222222223,84,41,2,2023-11-06 07:00:00+00:00,-1.0,0.0,2
26,0,2.2222222222222223,85,40,2,2023-11-06 08:00:00+00:00,-1.0,0.0,2
27,0,2.2222222222222223,86,40,2,2023-11-06 09:00:00+00:00,-1.0,0.0,2
28,0,2.2222222222222223,89,40,3,2023-11-06 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
29,0,2.7777777777777777,91,39,2,2023-11-06 11:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
30,0,2.7777777777777777,95,38,2,2023-11-06 12:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
31,0,1.6666666666666667,90,38,3,2023-11-06 13:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
32,0,2.7777777777777777,81,42,3,2023-11-06 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
33,0,3.3333333333333335,68,48,5,2023-11-06 15:00:00+00:00,0.0,-1.0,4
34,0,3.888888888888889,58,54,6,2023-11-06 16:00:00+00:00,0.0,-1.0,5
35,0,4.444444444444445,51,58,7,2023-11-06 17:00:00+00:00,0.0,-1.0,6
36,0,4.444444444444445,46,60,7,2023-11-06 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
37,0,3.888888888888889,43,62,7,2023-11-06 19:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
38,0,4.444444444444445,43,62,7,2023-11-06 20:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
39,0,4.444444444444445,45,62,7,2023-11-06 21:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
40,0,4.444444444444445,49,60,6,2023-11-06 22:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
41,0,4.444444444444445,55,56,6,2023-11-06 23:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
42,0,4.444444444444445,63,52,6,2023-11-07 00:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
43,0,4.444444444444445,73,48,6,2023-11-07 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
44,0,4.444444444444445,79,46,6,2023-11-07 02:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
45,0,4.444444444444445,83,45,6,2023-11-07 03:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
46,0,4.444444444444445,85,44,6,2023-11-07 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476,5
47,0,4.444444444444445,85,44,6,2023-11-07 05:00:00+00:00,-1.0,0.0,5
48,0,4.444444444444445,85,44,7,2023-11-07 06:00:00+00:00,-1.0,0.0,6
49,0,4.444444444444445,84,44,7,2023-11-07 07:00:00+00:00,-1.0,0.0,6
50,0,4.444444444444445,86,44,8,2023-11-07 08:00:00+00:00,-1.0,0.0,7
51,0,5.0,88,44,9,2023-11-07 09:00:00+00:00,-1.0,0.0,8
52,0,5.0,88,44,10,2023-11-07 10:00:00+00:00,-1.0,0.0,9
53,0,5.0,88,44,12,2023-11-07 11:00:00+00:00,-1.0,0.0,10
54,0,5.0,87,45,12,2023-11-07 12:00:00+00:00,-1.0,0.0,10
55,0,5.0,84,46,13,2023-11-07 13:00:00+00:00,-1.0,0.0,11
56,0,6.111111111111111,79,49,13,2023-11-07 14:00:00+00:00,-1.0,0.0,11
57,0,7.222222222222222,73,53,13,2023-11-07 15:00:00+00:00,-1.0,0.0,11
58,0,7.777777777777778,67,57,13,2023-11-07 16:00:00+00:00,-1.0,0.0,11
59,0,8.333333333333334,63,60,13,2023-11-07 17:00:00+00:00,-1.0,0.0,11
60,0,8.88888888888889,59,62,12,2023-11-07 18:00:00+00:00,-1.0,0.0,10
61,0,8.88888888888889,57,64,10,2023-11-07 19:00:00+00:00,-1.0,0.0,9
62,0,8.88888888888889,56,64,10,2023-11-07 20:00:00+00:00,-1.0,0.0,9
63,0,8.88888888888889,57,64,9,2023-11-07 21:00:00+00:00,-1.0,0.0,8
64,0,8.88888888888889,60,62,8,2023-11-07 22:00:00+00:00,-1.0,0.0,7
65,0,8.333333333333334,65,59,8,2023-11-07 23:00:00+00:00,-1.0,0.0,7
66,0,7.777777777777778,73,55,7,2023-11-08 00:00:00+00:00,-1.0,0.0,6
67,1,7.777777777777778,81,52,7,2023-11-08 01:00:00+00:00,-1.0,0.0,6
68,1,7.777777777777778,86,50,6,2023-11-08 02:00:00+00:00,-1.0,0.0,5
69,1,7.777777777777778,89,49,6,2023-11-08 03:00:00+00:00,-1.0,0.0,5
70,1,7.777777777777778,89,48,6,2023-11-08 04:00:00+00:00,-1.0,0.0,5
71,1,7.222222222222222,89,48,6,2023-11-08 05:00:00+00:00,-1.0,0.0,5
72,1,7.222222222222222,87,48,6,2023-11-08 06:00:00+00:00,-1.0,0.0,5
73,2,7.222222222222222,86,48,7,2023-11-08 07:00:00+00:00,-1.0,0.0,6
74,2,7.222222222222222,87,48,7,2023-11-08 08:00:00+00:00,-1.0,0.0,6
75,2,7.222222222222222,88,48,7,2023-11-08 09:00:00+00:00,-1.0,0.0,6
76,2,7.222222222222222,89,48,7,2023-11-08 10:00:00+00:00,-1.0,0.0,6
77,2,6.666666666666667,90,47,7,2023-11-08 11:00:00+00:00,-1.0,0.0,6
78,2,6.666666666666667,90,47,7,2023-11-08 12:00:00+00:00,-1.0,0.0,6
79,2,6.666666666666667,88,48,7,2023-11-08 13:00:00+00:00,-1.0,0.0,6
80,2,7.777777777777778,82,51,7,2023-11-08 14:00:00+00:00,-1.0,0.0,6
81,2,8.333333333333334,73,56,7,2023-11-08 15:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
82,2,8.88888888888889,65,60,8,2023-11-08 16:00:00+00:00,-0.7071067811865476,-0.7071067811865476,7
83,2,9.444444444444445,58,64,9,2023-11-08 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476,8
84,2,9.444444444444445,53,67,9,2023-11-08 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476,8
85,1,9.444444444444445,50,69,10,2023-11-08 19:00:00+00:00,0.0,-1.0,9
86,1,9.444444444444445,49,70,12,2023-11-08 20:00:00+00:00,0.0,-1.0,10
87,1,10.0,50,69,12,2023-11-08 21:00:00+00:00,0.0,-1.0,10
88,1,9.444444444444445,52,67,12,2023-11-08 22:00:00+00:00,0.0,-1.0,10
89,1,8.88888888888889,57,64,10,2023-11-08 23:00:00+00:00,0.0,-1.0,9
90,1,8.88888888888889,63,60,9,2023-11-09 00:00:00+00:00,0.0,-1.0,8
91,3,8.333333333333334,70,57,8,2023-11-09 01:00:00+00:00,0.0,-1.0,7
92,3,8.333333333333334,76,55,7,2023-11-09 02:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
93,3,8.333333333333334,81,53,7,2023-11-09 03:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
94,3,8.333333333333334,84,52,7,2023-11-09 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
95,3,8.333333333333334,85,51,7,2023-11-09 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,6
96,3,8.333333333333334,86,51,8,2023-11-09 06:00:00+00:00,-1.0,0.0,7
97,4,8.333333333333334,85,51,8,2023-11-09 07:00:00+00:00,-1.0,0.0,7
98,4,8.333333333333334,85,51,9,2023-11-09 08:00:00+00:00,-1.0,0.0,8
99,4,8.333333333333334,85,51,9,2023-11-09 09:00:00+00:00,-1.0,0.0,8
100,4,8.333333333333334,85,51,10,2023-11-09 10:00:00+00:00,-1.0,0.0,9
101,4,7.777777777777778,85,51,10,2023-11-09 11:00:00+00:00,-1.0,0.0,9
102,4,7.777777777777778,86,50,10,2023-11-09 12:00:00+00:00,-1.0,0.0,9
103,4,7.777777777777778,85,51,10,2023-11-09 13:00:00+00:00,-1.0,0.0,9
104,4,8.88888888888889,80,54,12,2023-11-09 14:00:00+00:00,-1.0,0.0,10
105,4,9.444444444444445,75,57,12,2023-11-09 15:00:00+00:00,-1.0,0.0,10
106,4,10.555555555555555,70,61,13,2023-11-09 16:00:00+00:00,-1.0,0.0,11
107,4,11.11111111111111,68,63,13,2023-11-09 17:00:00+00:00,-1.0,0.0,11
108,4,11.11111111111111,66,64,12,2023-11-09 18:00:00+00:00,-1.0,0.0,10
109,14,11.666666666666666,66,64,12,2023-11-09 19:00:00+00:00,-1.0,0.0,10
110,14,12.222222222222221,67,65,12,2023-11-09 20:00:00+00:00,-1.0,0.0,10
111,14,12.222222222222221,69,64,12,2023-11-09 21:00:00+00:00,-1.0,0.0,10
112,14,12.222222222222221,72,63,12,2023-11-09 22:00:00+00:00,-1.0,0.0,10
113,14,11.666666666666666,77,60,10,2023-11-09 23:00:00+00:00,-1.0,0.0,9
114,14,11.666666666666666,84,58,9,2023-11-10 00:00:00+00:00,-1.0,0.0,8
115,33,11.11111111111111,91,55,8,2023-11-10 01:00:00+00:00,-1.0,0.0,7
116,33,11.11111111111111,96,53,8,2023-11-10 02:00:00+00:00,-1.0,0.0,7
117,33,11.11111111111111,100,52,8,2023-11-10 03:00:00+00:00,-1.0,0.0,7
118,33,10.0,100,50,8,2023-11-10 04:00:00+00:00,-1.0,0.0,7
119,33,10.0,100,50,8,2023-11-10 05:00:00+00:00,-1.0,0.0,7
120,33,9.444444444444445,100,49,8,2023-11-10 06:00:00+00:00,-1.0,0.0,7
121,45,9.444444444444445,100,49,7,2023-11-10 07:00:00+00:00,-1.0,0.0,6
122,45,8.88888888888889,100,48,7,2023-11-10 08:00:00+00:00,-1.0,0.0,6
123,45,8.333333333333334,100,47,7,2023-11-10 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
124,45,8.333333333333334,100,47,7,2023-11-10 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
125,45,7.777777777777778,100,46,7,2023-11-10 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
126,45,7.222222222222222,100,45,8,2023-11-10 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
127,45,7.777777777777778,100,46,8,2023-11-10 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
128,45,8.333333333333334,100,47,9,2023-11-10 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
129,45,8.88888888888889,100,48,9,2023-11-10 15:00:00+00:00,-1.0,0.0,8
130,45,10.0,100,50,10,2023-11-10 16:00:00+00:00,-1.0,0.0,9
