,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-12-14T01:00:00-05:00,2023-12-14T02:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 60}",3 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
1,2,,2023-12-14T02:00:00-05:00,2023-12-14T03:00:00-05:00,False,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 57}",3 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
2,3,,2023-12-14T03:00:00-05:00,2023-12-14T04:00:00-05:00,False,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -10}","{'unitCode': 'wmoUnit:percent', 'value': 54}",3 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
3,4,,2023-12-14T04:00:00-05:00,2023-12-14T05:00:00-05:00,False,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -10.555555555555555}","{'unitCode': 'wmoUnit:percent', 'value': 51}",3 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
4,5,,2023-12-14T05:00:00-05:00,2023-12-14T06:00:00-05:00,False,27,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 51}",3 mph,NW,"https://api.weather.gov/icons/land/night/skc,0?size=small",Clear,
5,6,,2023-12-14T06:00:00-05:00,2023-12-14T07:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 51}",3 mph,NW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
6,7,,2023-12-14T07:00:00-05:00,2023-12-14T08:00:00-05:00,True,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 50}",3 mph,NW,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
7,8,,2023-12-14T08:00:00-05:00,2023-12-14T09:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 47}",3 mph,N,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
8,9,,2023-12-14T09:00:00-05:00,2023-12-14T10:00:00-05:00,True,31,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.666666666666666}","{'unitCode': 'wmoUnit:percent', 'value': 42}",5 mph,NE,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
9,10,,2023-12-14T10:00:00-05:00,2023-12-14T11:00:00-05:00,True,35,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 37}",5 mph,E,"https://api.weather.gov/icons/land/day/skc,0?size=small",Sunny,
