,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,23,4.444444444444445,87,44,21,2023-10-21 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
1,21,4.444444444444445,90,43,24,2023-10-21 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
2,16,4.444444444444445,89,42,25,2023-10-21 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
3,12,3.888888888888889,89,42,29,2023-10-21 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
4,6,3.888888888888889,88,42,29,2023-10-21 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
5,4,3.3333333333333335,86,42,26,2023-10-21 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
6,4,3.3333333333333335,87,42,25,2023-10-21 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
7,4,2.7777777777777777,86,41,24,2023-10-21 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
8,3,2.7777777777777777,85,41,25,2023-10-21 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
9,3,2.2222222222222223,83,40,25,2023-10-21 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
10,2,2.2222222222222223,84,40,25,2023-10-21 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
11,1,2.2222222222222223,80,42,25,2023-10-21 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
12,0,2.7777777777777777,77,44,25,2023-10-21 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,0,3.3333333333333335,71,47,24,2023-10-21 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,0,3.888888888888889,65,51,23,2023-10-21 18:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,0,3.888888888888889,60,53,21,2023-10-21 19:00:00+00:00,-0.7071067811865476,0.7071067811865476
16,0,4.444444444444445,59,54,20,2023-10-21 20:00:00+00:00,-1.0,0.0
17,0,4.444444444444445,56,56,18,2023-10-21 21:00:00+00:00,-1.0,0.0
18,0,4.444444444444445,59,54,17,2023-10-21 22:00:00+00:00,-1.0,0.0
19,0,4.444444444444445,61,53,16,2023-10-21 23:00:00+00:00,-1.0,0.0
20,0,3.888888888888889,62,51,15,2023-10-22 00:00:00+00:00,-1.0,0.0
21,4,5.0,68,48,16,2023-10-22 01:00:00+00:00,-1.0,0.0
22,4,5.555555555555555,75,50,16,2023-10-22 02:00:00+00:00,-1.0,0.0
23,4,5.555555555555555,75,50,16,2023-10-22 03:00:00+00:00,-1.0,0.0
