,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,N,21,7.777777777777778,92,48,5,2023-11-10 22:00:00+00:00
1,N,22,7.222222222222222,92,47,5,2023-11-10 23:00:00+00:00
2,N,7,7.222222222222222,96,46,3,2023-11-11 00:00:00+00:00
3,NW,3,7.222222222222222,98,45,5,2023-11-11 01:00:00+00:00
4,NW,2,7.222222222222222,99,45,3,2023-11-11 02:00:00+00:00
5,NW,1,6.666666666666667,96,45,5,2023-11-11 03:00:00+00:00
6,NW,1,5.555555555555555,94,44,5,2023-11-11 04:00:00+00:00
7,NW,0,5.555555555555555,95,43,5,2023-11-11 05:00:00+00:00
8,NW,0,5.555555555555555,96,43,5,2023-11-11 06:00:00+00:00
9,NW,0,5.0,97,42,5,2023-11-11 07:00:00+00:00
10,NW,0,4.444444444444445,98,41,5,2023-11-11 08:00:00+00:00
11,NW,0,3.888888888888889,97,40,3,2023-11-11 09:00:00+00:00
