,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2023-11-14T08:00:00-05:00,2023-11-14T09:00:00-05:00,True,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 40}",5 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
1,2,,2023-11-14T09:00:00-05:00,2023-11-14T10:00:00-05:00,True,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -9.444444444444445}","{'unitCode': 'wmoUnit:percent', 'value': 33}",6 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
2,3,,2023-11-14T10:00:00-05:00,2023-11-14T11:00:00-05:00,True,46,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 25}",6 mph,NW,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
3,4,,2023-11-14T11:00:00-05:00,2023-11-14T12:00:00-05:00,True,50,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 20}",6 mph,NE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
4,5,,2023-11-14T12:00:00-05:00,2023-11-14T13:00:00-05:00,True,57,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 15}",6 mph,NE,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
5,6,,2023-11-14T13:00:00-05:00,2023-11-14T14:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -12.222222222222221}","{'unitCode': 'wmoUnit:percent', 'value': 15}",6 mph,E,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
6,7,,2023-11-14T14:00:00-05:00,2023-11-14T15:00:00-05:00,True,59,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 15}",5 mph,E,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
7,8,,2023-11-14T15:00:00-05:00,2023-11-14T16:00:00-05:00,True,58,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -11.11111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 16}",5 mph,E,"https://api.weather.gov/icons/land/day/sct,0?size=small",Mostly Sunny,
8,9,,2023-11-14T16:00:00-05:00,2023-11-14T17:00:00-05:00,True,56,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.88888888888889}","{'unitCode': 'wmoUnit:percent', 'value': 20}",5 mph,E,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
9,10,,2023-11-14T17:00:00-05:00,2023-11-14T18:00:00-05:00,True,53,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -8.333333333333334}","{'unitCode': 'wmoUnit:percent', 'value': 24}",5 mph,E,"https://api.weather.gov/icons/land/day/bkn,0?size=small",Partly Sunny,
10,11,,2023-11-14T18:00:00-05:00,2023-11-14T19:00:00-05:00,False,48,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 30}",5 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
11,12,,2023-11-14T19:00:00-05:00,2023-11-14T20:00:00-05:00,False,45,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 34}",3 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
12,13,,2023-11-14T20:00:00-05:00,2023-11-14T21:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 37}",0 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
13,14,,2023-11-14T21:00:00-05:00,2023-11-14T22:00:00-05:00,False,42,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 40}",3 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
14,15,,2023-11-14T22:00:00-05:00,2023-11-14T23:00:00-05:00,False,41,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 41}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
15,16,,2023-11-14T23:00:00-05:00,2023-11-15T00:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 43}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
16,17,,2023-11-15T00:00:00-05:00,2023-11-15T01:00:00-05:00,False,40,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 42}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
17,18,,2023-11-15T01:00:00-05:00,2023-11-15T02:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 42}",6 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
18,19,,2023-11-15T02:00:00-05:00,2023-11-15T03:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 43}",7 mph,SE,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
19,20,,2023-11-15T03:00:00-05:00,2023-11-15T04:00:00-05:00,False,39,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.222222222222222}","{'unitCode': 'wmoUnit:percent', 'value': 43}",7 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
20,21,,2023-11-15T04:00:00-05:00,2023-11-15T05:00:00-05:00,False,38,F,,"{'unitCode': 'wmoUnit:percent', 'value': 0}","{'unitCode': 'wmoUnit:degC', 'value': -7.777777777777778}","{'unitCode': 'wmoUnit:percent', 'value': 44}",7 mph,E,"https://api.weather.gov/icons/land/night/bkn,0?size=small",Mostly Cloudy,
