,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(0.7071067811865476, -0.7071067811865476)",0,1.1111111111111112,43,57,2,2023-10-26 01:00:00+00:00
1,"(0, -1)",0,2.2222222222222223,43,58,3,2023-10-26 02:00:00+00:00
2,"(0, -1)",0,3.3333333333333335,49,56,3,2023-10-26 03:00:00+00:00
3,"(0, -1)",0,3.888888888888889,55,55,5,2023-10-26 04:00:00+00:00
4,"(-0.7071067811865476, -0.7071067811865476)",0,4.444444444444445,60,54,5,2023-10-26 05:00:00+00:00
5,"(-0.7071067811865476, -0.7071067811865476)",0,5.0,64,53,3,2023-10-26 06:00:00+00:00
6,"(-0.7071067811865476, -0.7071067811865476)",0,5.555555555555555,69,52,3,2023-10-26 07:00:00+00:00
7,"(0, -1)",0,6.111111111111111,73,51,3,2023-10-26 08:00:00+00:00
8,"(0, -1)",0,6.111111111111111,77,50,5,2023-10-26 09:00:00+00:00
9,"(0, -1)",0,6.666666666666667,81,50,5,2023-10-26 10:00:00+00:00
10,"(0, -1)",0,7.222222222222222,87,48,3,2023-10-26 11:00:00+00:00
11,"(0, -1)",0,7.222222222222222,93,47,2,2023-10-26 12:00:00+00:00
12,"(-0.7071067811865476, -0.7071067811865476)",0,7.777777777777778,95,48,2,2023-10-26 13:00:00+00:00
13,"(-0.7071067811865476, -0.7071067811865476)",0,8.88888888888889,88,51,2,2023-10-26 14:00:00+00:00
14,"(0, -1)",0,10.0,81,55,5,2023-10-26 15:00:00+00:00
15,"(0, -1)",0,10.0,74,59,6,2023-10-26 16:00:00+00:00
16,"(0, -1)",0,10.0,67,61,6,2023-10-26 17:00:00+00:00
17,"(0, -1)",0,9.444444444444445,59,63,7,2023-10-26 18:00:00+00:00
18,"(0, -1)",0,8.88888888888889,53,66,7,2023-10-26 19:00:00+00:00
19,"(0, -1)",0,8.88888888888889,52,67,7,2023-10-26 20:00:00+00:00
20,"(0, -1)",0,9.444444444444445,51,68,7,2023-10-26 21:00:00+00:00
21,"(0, -1)",0,10.0,54,67,7,2023-10-26 22:00:00+00:00
22,"(0, -1)",0,10.0,58,65,7,2023-10-26 23:00:00+00:00
23,"(0, -1)",0,10.0,64,63,6,2023-10-27 00:00:00+00:00
24,"(0, -1)",0,10.0,84,55,5,2023-10-27 01:00:00+00:00
25,"(0, -1)",0,10.0,84,55,8,2023-10-27 02:00:00+00:00
26,"(0, -1)",0,10.0,86,54,8,2023-10-27 03:00:00+00:00
27,"(0, -1)",0,10.0,88,54,8,2023-10-27 04:00:00+00:00
28,"(0, -1)",0,10.0,89,54,8,2023-10-27 05:00:00+00:00
29,"(0, -1)",0,10.0,90,53,8,2023-10-27 06:00:00+00:00
30,"(0, -1)",0,10.0,90,53,8,2023-10-27 07:00:00+00:00
31,"(-0.7071067811865476, -0.7071067811865476)",0,10.0,91,53,7,2023-10-27 08:00:00+00:00
32,"(-0.7071067811865476, -0.7071067811865476)",0,10.0,91,52,7,2023-10-27 09:00:00+00:00
33,"(-0.7071067811865476, -0.7071067811865476)",0,9.444444444444445,91,52,6,2023-10-27 10:00:00+00:00
34,"(-0.7071067811865476, -0.7071067811865476)",0,8.88888888888889,87,52,6,2023-10-27 11:00:00+00:00
35,"(-1, 0)",0,8.333333333333334,84,52,6,2023-10-27 12:00:00+00:00
36,"(-1, 0)",0,8.333333333333334,83,52,6,2023-10-27 13:00:00+00:00
37,"(-1, 0)",0,8.88888888888889,76,55,6,2023-10-27 14:00:00+00:00
38,"(-1, 0)",0,10.0,66,61,6,2023-10-27 15:00:00+00:00
39,"(-1, 0)",0,10.555555555555555,62,64,6,2023-10-27 16:00:00+00:00
40,"(-1, 0)",0,11.11111111111111,59,66,6,2023-10-27 17:00:00+00:00
41,"(-1, 0)",0,11.11111111111111,54,69,6,2023-10-27 18:00:00+00:00
42,"(-0.7071067811865476, -0.7071067811865476)",0,11.11111111111111,51,71,6,2023-10-27 19:00:00+00:00
43,"(-0.7071067811865476, -0.7071067811865476)",0,11.666666666666666,54,70,6,2023-10-27 20:00:00+00:00
44,"(-0.7071067811865476, -0.7071067811865476)",0,11.666666666666666,57,69,6,2023-10-27 21:00:00+00:00
45,"(-0.7071067811865476, -0.7071067811865476)",0,11.666666666666666,59,68,6,2023-10-27 22:00:00+00:00
46,"(-0.7071067811865476, -0.7071067811865476)",0,11.666666666666666,64,66,5,2023-10-27 23:00:00+00:00
47,"(-1, 0)",0,11.666666666666666,74,61,5,2023-10-28 00:00:00+00:00
48,"(-1, 0)",1,11.11111111111111,80,59,3,2023-10-28 01:00:00+00:00
49,"(-1, 0)",1,11.11111111111111,82,58,3,2023-10-28 02:00:00+00:00
50,"(-1, 0)",1,11.11111111111111,85,56,5,2023-10-28 03:00:00+00:00
51,"(-1, 0)",1,11.11111111111111,88,55,5,2023-10-28 04:00:00+00:00
52,"(-1, 0)",1,10.555555555555555,87,55,5,2023-10-28 05:00:00+00:00
53,"(-0.7071067811865476, 0.7071067811865476)",1,10.555555555555555,88,54,5,2023-10-28 06:00:00+00:00
54,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,89,54,6,2023-10-28 07:00:00+00:00
55,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,89,54,6,2023-10-28 08:00:00+00:00
56,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,91,54,7,2023-10-28 09:00:00+00:00
57,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,92,54,7,2023-10-28 10:00:00+00:00
58,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,91,54,7,2023-10-28 11:00:00+00:00
59,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,91,54,8,2023-10-28 12:00:00+00:00
60,"(-0.7071067811865476, 0.7071067811865476)",0,10.555555555555555,92,54,8,2023-10-28 13:00:00+00:00
61,"(-0.7071067811865476, 0.7071067811865476)",0,11.666666666666666,87,57,8,2023-10-28 14:00:00+00:00
62,"(-0.7071067811865476, 0.7071067811865476)",0,12.777777777777779,77,62,9,2023-10-28 15:00:00+00:00
63,"(-0.7071067811865476, 0.7071067811865476)",0,13.333333333333334,73,65,9,2023-10-28 16:00:00+00:00
64,"(-0.7071067811865476, 0.7071067811865476)",0,15.0,74,67,8,2023-10-28 17:00:00+00:00
65,"(-0.7071067811865476, 0.7071067811865476)",0,15.0,69,70,8,2023-10-28 18:00:00+00:00
66,"(-1, 0)",0,15.0,65,72,7,2023-10-28 19:00:00+00:00
67,"(-1, 0)",0,15.0,66,71,8,2023-10-28 20:00:00+00:00
68,"(-0.7071067811865476, -0.7071067811865476)",0,15.0,67,70,8,2023-10-28 21:00:00+00:00
69,"(-0.7071067811865476, -0.7071067811865476)",0,14.444444444444445,67,70,8,2023-10-28 22:00:00+00:00
70,"(-0.7071067811865476, -0.7071067811865476)",0,14.444444444444445,72,67,6,2023-10-28 23:00:00+00:00
71,"(-0.7071067811865476, -0.7071067811865476)",0,13.88888888888889,80,63,2,2023-10-29 00:00:00+00:00
72,"(-0.7071067811865476, -0.7071067811865476)",1,13.333333333333334,85,61,0,2023-10-29 01:00:00+00:00
73,"(-0.7071067811865476, -0.7071067811865476)",1,13.333333333333334,87,60,1,2023-10-29 02:00:00+00:00
74,"(-0.7071067811865476, -0.7071067811865476)",1,13.333333333333334,89,59,3,2023-10-29 03:00:00+00:00
75,"(-0.7071067811865476, -0.7071067811865476)",1,12.777777777777779,91,58,6,2023-10-29 04:00:00+00:00
76,"(-0.7071067811865476, -0.7071067811865476)",1,12.777777777777779,90,58,6,2023-10-29 05:00:00+00:00
77,"(-1, 0)",1,12.222222222222221,91,57,6,2023-10-29 06:00:00+00:00
78,"(-1, 0)",2,12.222222222222221,91,57,6,2023-10-29 07:00:00+00:00
79,"(-1, 0)",2,12.222222222222221,91,56,5,2023-10-29 08:00:00+00:00
80,"(-1, 0)",2,12.222222222222221,93,56,5,2023-10-29 09:00:00+00:00
81,"(-1, 0)",2,12.222222222222221,94,55,5,2023-10-29 10:00:00+00:00
82,"(-1, 0)",2,11.666666666666666,93,55,5,2023-10-29 11:00:00+00:00
83,"(-1, 0)",2,11.666666666666666,92,55,5,2023-10-29 12:00:00+00:00
84,"(-1, 0)",3,11.666666666666666,93,55,6,2023-10-29 13:00:00+00:00
85,"(-1, 0)",3,12.222222222222221,87,58,7,2023-10-29 14:00:00+00:00
86,"(-1, 0)",3,12.777777777777779,78,62,8,2023-10-29 15:00:00+00:00
87,"(-1, 0)",3,13.88888888888889,74,65,9,2023-10-29 16:00:00+00:00
88,"(-1, 0)",3,14.444444444444445,73,66,10,2023-10-29 17:00:00+00:00
89,"(-1, 0)",3,14.444444444444445,68,69,10,2023-10-29 18:00:00+00:00
90,"(-1, 0)",5,14.444444444444445,65,71,12,2023-10-29 19:00:00+00:00
91,"(-1, 0)",5,14.444444444444445,67,70,12,2023-10-29 20:00:00+00:00
92,"(-1, 0)",5,14.444444444444445,69,69,12,2023-10-29 21:00:00+00:00
93,"(-1, 0)",5,14.444444444444445,70,68,12,2023-10-29 22:00:00+00:00
94,"(-1, 0)",5,14.444444444444445,75,66,10,2023-10-29 23:00:00+00:00
95,"(-1, 0)",5,13.88888888888889,84,62,9,2023-10-30 00:00:00+00:00
96,"(-1, 0)",9,13.333333333333334,89,60,9,2023-10-30 01:00:00+00:00
97,"(-1, 0)",9,13.333333333333334,91,59,8,2023-10-30 02:00:00+00:00
98,"(-1, 0)",9,13.333333333333334,92,58,8,2023-10-30 03:00:00+00:00
99,"(-1, 0)",9,12.777777777777779,93,57,8,2023-10-30 04:00:00+00:00
100,"(-1, 0)",9,12.777777777777779,94,57,7,2023-10-30 05:00:00+00:00
101,"(-1, 0)",9,12.777777777777779,95,56,7,2023-10-30 06:00:00+00:00
102,"(-1, 0)",15,12.222222222222221,96,56,7,2023-10-30 07:00:00+00:00
103,"(-1, 0)",15,12.222222222222221,95,55,7,2023-10-30 08:00:00+00:00
104,"(-1, 0)",15,11.666666666666666,94,55,8,2023-10-30 09:00:00+00:00
105,"(-1, 0)",15,11.666666666666666,94,54,9,2023-10-30 10:00:00+00:00
106,"(-1, 0)",15,11.11111111111111,93,54,9,2023-10-30 11:00:00+00:00
107,"(-1, 0)",15,11.11111111111111,95,53,10,2023-10-30 12:00:00+00:00
108,"(-1, 0)",24,11.11111111111111,97,53,12,2023-10-30 13:00:00+00:00
109,"(-1, 0)",24,11.11111111111111,93,54,12,2023-10-30 14:00:00+00:00
110,"(-1, 0)",24,11.666666666666666,85,58,12,2023-10-30 15:00:00+00:00
111,"(-1, 0)",24,12.222222222222221,81,59,13,2023-10-30 16:00:00+00:00
112,"(-1, 0)",24,12.222222222222221,81,60,14,2023-10-30 17:00:00+00:00
113,"(-1, 0)",24,12.222222222222221,78,60,14,2023-10-30 18:00:00+00:00
114,"(-1, 0)",21,11.666666666666666,76,61,14,2023-10-30 19:00:00+00:00
115,"(-1, 0)",21,11.11111111111111,78,59,14,2023-10-30 20:00:00+00:00
116,"(-0.7071067811865476, 0.7071067811865476)",21,10.555555555555555,80,57,15,2023-10-30 21:00:00+00:00
117,"(-0.7071067811865476, 0.7071067811865476)",21,10.0,80,56,15,2023-10-30 22:00:00+00:00
118,"(-0.7071067811865476, 0.7071067811865476)",21,8.88888888888889,82,54,14,2023-10-30 23:00:00+00:00
119,"(-0.7071067811865476, 0.7071067811865476)",21,8.333333333333334,87,50,14,2023-10-31 00:00:00+00:00
120,"(-0.7071067811865476, 0.7071067811865476)",21,7.222222222222222,88,48,14,2023-10-31 01:00:00+00:00
121,"(-0.7071067811865476, 0.7071067811865476)",21,6.666666666666667,89,47,13,2023-10-31 02:00:00+00:00
122,"(-0.7071067811865476, 0.7071067811865476)",21,6.111111111111111,92,45,13,2023-10-31 03:00:00+00:00
123,"(-0.7071067811865476, 0.7071067811865476)",21,5.0,93,43,13,2023-10-31 04:00:00+00:00
124,"(-0.7071067811865476, 0.7071067811865476)",21,4.444444444444445,91,42,13,2023-10-31 05:00:00+00:00
125,"(-0.7071067811865476, 0.7071067811865476)",21,3.3333333333333335,91,41,12,2023-10-31 06:00:00+00:00
126,"(-0.7071067811865476, 0.7071067811865476)",20,2.7777777777777777,90,40,12,2023-10-31 07:00:00+00:00
127,"(-0.7071067811865476, 0.7071067811865476)",20,2.2222222222222223,89,39,12,2023-10-31 08:00:00+00:00
128,"(-0.7071067811865476, 0.7071067811865476)",20,1.6666666666666667,91,37,12,2023-10-31 09:00:00+00:00
129,"(-0.7071067811865476, 0.7071067811865476)",20,1.1111111111111112,91,36,12,2023-10-31 10:00:00+00:00
130,"(-0.7071067811865476, 0.7071067811865476)",20,0.0,86,36,12,2023-10-31 11:00:00+00:00
131,"(-0.7071067811865476, 0.7071067811865476)",20,-1.1111111111111112,82,35,12,2023-10-31 12:00:00+00:00
132,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,80,34,12,2023-10-31 13:00:00+00:00
133,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,73,36,13,2023-10-31 14:00:00+00:00
134,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,65,39,14,2023-10-31 15:00:00+00:00
135,"(-0.7071067811865476, 0.7071067811865476)",17,-1.6666666666666667,61,41,14,2023-10-31 16:00:00+00:00
136,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,57,43,14,2023-10-31 17:00:00+00:00
137,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,51,45,13,2023-10-31 18:00:00+00:00
138,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,47,47,13,2023-10-31 19:00:00+00:00
139,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,49,46,13,2023-10-31 20:00:00+00:00
140,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,50,46,13,2023-10-31 21:00:00+00:00
141,"(-0.7071067811865476, 0.7071067811865476)",17,-2.2222222222222223,51,45,13,2023-10-31 22:00:00+00:00
