,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-0.7071067811865476, 0.7071067811865476)",1,-10.555555555555555,48,30,10,2023-11-02 00:00:00+00:00
1,"(-0.7071067811865476, 0.7071067811865476)",1,-10.555555555555555,51,29,7,2023-11-02 01:00:00+00:00
2,"(-0.7071067811865476, 0.7071067811865476)",1,-10.555555555555555,55,28,6,2023-11-02 02:00:00+00:00
3,"(-0.7071067811865476, 0.7071067811865476)",1,-10.0,59,26,5,2023-11-02 03:00:00+00:00
4,"(-0.7071067811865476, 0.7071067811865476)",0,-10.0,63,25,5,2023-11-02 04:00:00+00:00
5,"(-0.7071067811865476, 0.7071067811865476)",0,-10.0,65,24,3,2023-11-02 05:00:00+00:00
6,"(-1, 0)",0,-10.0,66,24,3,2023-11-02 06:00:00+00:00
7,"(-1, 0)",0,-10.0,68,23,2,2023-11-02 07:00:00+00:00
8,"(-1, 0)",0,-10.0,69,22,1,2023-11-02 08:00:00+00:00
9,"(-1, 0)",0,-10.555555555555555,69,22,1,2023-11-02 09:00:00+00:00
10,"(-1, 0)",0,-10.555555555555555,69,21,1,2023-11-02 10:00:00+00:00
11,"(-1, 0)",0,-11.11111111111111,70,20,1,2023-11-02 11:00:00+00:00
12,"(-1, 0)",0,-11.666666666666666,67,20,1,2023-11-02 12:00:00+00:00
13,"(-1, 0)",0,-12.222222222222221,63,21,0,2023-11-02 13:00:00+00:00
14,"(-1, 0)",0,-12.222222222222221,53,25,2,2023-11-02 14:00:00+00:00
15,"(-1, 0)",0,-12.222222222222221,44,30,2,2023-11-02 15:00:00+00:00
16,"(-1, 0)",0,-11.666666666666666,37,34,3,2023-11-02 16:00:00+00:00
17,"(-1, 0)",0,-11.666666666666666,33,37,5,2023-11-02 17:00:00+00:00
18,"(-1, 0)",0,-11.666666666666666,30,40,5,2023-11-02 18:00:00+00:00
19,"(-1, 0)",0,-11.666666666666666,27,43,6,2023-11-02 19:00:00+00:00
20,"(-0.7071067811865476, -0.7071067811865476)",0,-11.11111111111111,27,44,6,2023-11-02 20:00:00+00:00
