,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-1, 0)",0,8.88888888888889,80,54,18,2023-11-09 12:00:00+00:00
1,"(-1, 0)",2,9.444444444444445,83,54,18,2023-11-09 13:00:00+00:00
2,"(-1, 0)",3,10.555555555555555,77,58,18,2023-11-09 14:00:00+00:00
3,"(-1, 0)",8,11.666666666666666,75,61,18,2023-11-09 15:00:00+00:00
4,"(-1, 0)",5,12.222222222222221,72,63,17,2023-11-09 16:00:00+00:00
5,"(-1, 0)",8,12.222222222222221,65,66,16,2023-11-09 17:00:00+00:00
6,"(-1, 0)",6,12.222222222222221,64,66,15,2023-11-09 18:00:00+00:00
7,"(-1, 0)",9,12.222222222222221,61,67,14,2023-11-09 19:00:00+00:00
8,"(-1, 0)",11,12.222222222222221,60,68,14,2023-11-09 20:00:00+00:00
9,"(-1, 0)",14,12.222222222222221,63,67,14,2023-11-09 21:00:00+00:00
10,"(-1, 0)",12,12.222222222222221,64,66,14,2023-11-09 22:00:00+00:00
11,"(-0.7071067811865476, 0.7071067811865476)",11,12.222222222222221,68,64,13,2023-11-09 23:00:00+00:00
12,"(-0.7071067811865476, 0.7071067811865476)",10,11.666666666666666,73,62,12,2023-11-10 00:00:00+00:00
13,"(-0.7071067811865476, 0.7071067811865476)",10,11.666666666666666,78,60,9,2023-11-10 01:00:00+00:00
14,"(-0.7071067811865476, 0.7071067811865476)",10,11.11111111111111,82,58,9,2023-11-10 02:00:00+00:00
15,"(-0.7071067811865476, 0.7071067811865476)",10,11.11111111111111,84,57,8,2023-11-10 03:00:00+00:00
16,"(-0.7071067811865476, 0.7071067811865476)",12,11.11111111111111,86,56,7,2023-11-10 04:00:00+00:00
17,"(-0.7071067811865476, 0.7071067811865476)",13,10.555555555555555,84,56,7,2023-11-10 05:00:00+00:00
18,"(-0.7071067811865476, 0.7071067811865476)",14,10.555555555555555,86,55,6,2023-11-10 06:00:00+00:00
19,"(-0.7071067811865476, 0.7071067811865476)",24,10.0,86,54,5,2023-11-10 07:00:00+00:00
20,"(-0.7071067811865476, 0.7071067811865476)",33,10.0,86,54,5,2023-11-10 08:00:00+00:00
21,"(0, 1)",43,9.444444444444445,92,51,5,2023-11-10 09:00:00+00:00
22,"(0, 1)",47,9.444444444444445,98,49,5,2023-11-10 10:00:00+00:00
23,"(0, 1)",51,8.88888888888889,100,48,5,2023-11-10 11:00:00+00:00
24,"(0, 1)",55,8.88888888888889,100,48,5,2023-11-10 12:00:00+00:00
25,"(0, 1)",64,8.88888888888889,100,48,5,2023-11-10 13:00:00+00:00
26,"(0.7071067811865476, 0.7071067811865476)",73,8.88888888888889,100,48,5,2023-11-10 14:00:00+00:00
27,"(0.7071067811865476, 0.7071067811865476)",82,8.88888888888889,100,48,6,2023-11-10 15:00:00+00:00
28,"(0.7071067811865476, 0.7071067811865476)",81,8.88888888888889,100,48,7,2023-11-10 16:00:00+00:00
29,"(0.7071067811865476, 0.7071067811865476)",80,8.333333333333334,100,47,7,2023-11-10 17:00:00+00:00
30,"(0.7071067811865476, 0.7071067811865476)",80,8.333333333333334,100,47,7,2023-11-10 18:00:00+00:00
31,"(0.7071067811865476, 0.7071067811865476)",71,7.777777777777778,100,46,7,2023-11-10 19:00:00+00:00
32,"(0.7071067811865476, 0.7071067811865476)",62,7.777777777777778,99,46,7,2023-11-10 20:00:00+00:00
33,"(0, 1)",53,7.222222222222222,99,45,7,2023-11-10 21:00:00+00:00
34,"(0, 1)",49,6.666666666666667,98,45,7,2023-11-10 22:00:00+00:00
35,"(0, 1)",44,7.222222222222222,100,45,6,2023-11-10 23:00:00+00:00
