,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(0, -1)",0,9.444444444444445,59,63,8,2023-10-26 23:00:00+00:00
1,"(0, -1)",0,10.0,68,60,7,2023-10-27 00:00:00+00:00
2,"(0, -1)",0,11.11111111111111,70,61,7,2023-10-27 01:00:00+00:00
3,"(0, -1)",0,10.555555555555555,73,60,7,2023-10-27 02:00:00+00:00
4,"(0, -1)",0,10.555555555555555,76,59,6,2023-10-27 03:00:00+00:00
5,"(0, -1)",0,10.555555555555555,78,58,6,2023-10-27 04:00:00+00:00
6,"(0, -1)",0,10.555555555555555,81,57,7,2023-10-27 05:00:00+00:00
7,"(0, -1)",0,10.555555555555555,84,56,7,2023-10-27 06:00:00+00:00
8,"(0, -1)",0,10.555555555555555,87,55,7,2023-10-27 07:00:00+00:00
9,"(-0.7071067811865476, -0.7071067811865476)",0,10.555555555555555,88,55,6,2023-10-27 08:00:00+00:00
10,"(-0.7071067811865476, -0.7071067811865476)",0,10.555555555555555,89,54,6,2023-10-27 09:00:00+00:00
11,"(-0.7071067811865476, -0.7071067811865476)",0,10.0,88,54,5,2023-10-27 10:00:00+00:00
12,"(-0.7071067811865476, -0.7071067811865476)",0,9.444444444444445,88,52,5,2023-10-27 11:00:00+00:00
13,"(-1, 0)",0,8.88888888888889,88,52,5,2023-10-27 12:00:00+00:00
14,"(-1, 0)",0,8.88888888888889,86,52,5,2023-10-27 13:00:00+00:00
15,"(-1, 0)",0,9.444444444444445,79,55,6,2023-10-27 14:00:00+00:00
16,"(-1, 0)",0,10.0,74,59,6,2023-10-27 15:00:00+00:00
17,"(-1, 0)",0,11.11111111111111,69,62,6,2023-10-27 16:00:00+00:00
18,"(-1, 0)",0,11.11111111111111,65,64,6,2023-10-27 17:00:00+00:00
19,"(-1, 0)",0,11.11111111111111,60,66,5,2023-10-27 18:00:00+00:00
20,"(-1, 0)",0,11.11111111111111,56,68,5,2023-10-27 19:00:00+00:00
21,"(-1, 0)",0,11.11111111111111,55,69,5,2023-10-27 20:00:00+00:00
22,"(-0.7071067811865476, -0.7071067811865476)",0,11.666666666666666,55,70,5,2023-10-27 21:00:00+00:00
23,"(-0.7071067811865476, -0.7071067811865476)",0,11.666666666666666,57,69,5,2023-10-27 22:00:00+00:00
