,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,14.444444444444445,65,70,5,2023-10-28 22:00:00+00:00
1,W,0,14.444444444444445,68,69,5,2023-10-28 23:00:00+00:00
2,W,0,14.444444444444445,76,65,3,2023-10-29 00:00:00+00:00
3,SW,0,13.88888888888889,84,62,0,2023-10-29 01:00:00+00:00
4,S,0,13.88888888888889,86,61,0,2023-10-29 02:00:00+00:00
5,S,0,13.333333333333334,88,60,5,2023-10-29 03:00:00+00:00
6,S,0,13.333333333333334,89,59,6,2023-10-29 04:00:00+00:00
7,SW,0,12.777777777777779,88,58,6,2023-10-29 05:00:00+00:00
8,SW,0,12.777777777777779,91,58,6,2023-10-29 06:00:00+00:00
9,SW,0,12.222222222222221,91,57,0,2023-10-29 07:00:00+00:00
10,SW,3,12.222222222222221,94,56,6,2023-10-29 08:00:00+00:00
11,SW,3,12.222222222222221,93,56,6,2023-10-29 09:00:00+00:00
12,W,1,12.222222222222221,94,55,6,2023-10-29 10:00:00+00:00
13,W,1,11.666666666666666,95,54,6,2023-10-29 11:00:00+00:00
14,W,1,11.666666666666666,94,55,6,2023-10-29 12:00:00+00:00
15,W,1,11.666666666666666,94,54,6,2023-10-29 13:00:00+00:00
16,W,2,12.222222222222221,93,56,7,2023-10-29 14:00:00+00:00
17,W,2,13.333333333333334,83,61,9,2023-10-29 15:00:00+00:00
18,W,3,13.88888888888889,76,65,10,2023-10-29 16:00:00+00:00
19,W,2,13.333333333333334,66,68,10,2023-10-29 17:00:00+00:00
20,W,1,13.333333333333334,62,70,10,2023-10-29 18:00:00+00:00
21,W,0,13.333333333333334,61,71,10,2023-10-29 19:00:00+00:00
22,W,0,13.88888888888889,59,72,10,2023-10-29 20:00:00+00:00
23,W,0,13.88888888888889,61,71,10,2023-10-29 21:00:00+00:00
24,W,0,13.333333333333334,62,70,9,2023-10-29 22:00:00+00:00
25,W,0,13.333333333333334,65,68,8,2023-10-29 23:00:00+00:00
26,W,0,12.777777777777779,76,63,7,2023-10-30 00:00:00+00:00
27,W,0,12.777777777777779,79,61,6,2023-10-30 01:00:00+00:00
28,W,0,12.777777777777779,81,61,5,2023-10-30 02:00:00+00:00
29,W,1,12.777777777777779,84,60,6,2023-10-30 03:00:00+00:00
30,W,1,12.777777777777779,86,59,6,2023-10-30 04:00:00+00:00
31,W,1,12.777777777777779,87,58,5,2023-10-30 05:00:00+00:00
32,W,1,12.222222222222221,88,58,5,2023-10-30 06:00:00+00:00
33,W,1,12.222222222222221,89,57,5,2023-10-30 07:00:00+00:00
34,W,1,12.222222222222221,90,57,6,2023-10-30 08:00:00+00:00
35,W,1,12.222222222222221,92,56,7,2023-10-30 09:00:00+00:00
36,W,2,11.666666666666666,95,55,8,2023-10-30 10:00:00+00:00
37,W,6,11.666666666666666,93,55,9,2023-10-30 11:00:00+00:00
38,W,14,11.11111111111111,92,55,10,2023-10-30 12:00:00+00:00
39,W,18,11.11111111111111,92,55,12,2023-10-30 13:00:00+00:00
40,W,18,11.666666666666666,89,56,14,2023-10-30 14:00:00+00:00
