,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,13.88888888888889,77,64,2,2023-10-29 00:00:00+00:00,-1.0,0.0
1,0,13.88888888888889,83,62,0,2023-10-29 01:00:00+00:00,-0.7071067811865476,-0.7071067811865476
2,0,13.88888888888889,87,61,1,2023-10-29 02:00:00+00:00,0.0,-1.0
3,0,13.333333333333334,88,60,3,2023-10-29 03:00:00+00:00,0.0,-1.0
4,0,13.333333333333334,90,59,5,2023-10-29 04:00:00+00:00,0.0,-1.0
5,0,12.777777777777779,90,58,5,2023-10-29 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476
6,0,12.777777777777779,92,57,5,2023-10-29 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476
7,0,12.222222222222221,92,57,1,2023-10-29 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476
8,3,12.222222222222221,94,56,5,2023-10-29 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476
9,3,12.222222222222221,93,56,5,2023-10-29 09:00:00+00:00,-0.7071067811865476,-0.7071067811865476
10,1,12.222222222222221,94,55,5,2023-10-29 10:00:00+00:00,-1.0,0.0
11,1,11.666666666666666,95,54,5,2023-10-29 11:00:00+00:00,-1.0,0.0
12,1,11.666666666666666,94,55,5,2023-10-29 12:00:00+00:00,-1.0,0.0
13,1,11.666666666666666,94,54,6,2023-10-29 13:00:00+00:00,-1.0,0.0
14,2,12.222222222222221,93,56,7,2023-10-29 14:00:00+00:00,-1.0,0.0
15,2,13.333333333333334,83,61,9,2023-10-29 15:00:00+00:00,-1.0,0.0
16,3,13.88888888888889,76,65,10,2023-10-29 16:00:00+00:00,-1.0,0.0
17,2,13.333333333333334,66,68,10,2023-10-29 17:00:00+00:00,-1.0,0.0
18,1,13.333333333333334,62,70,10,2023-10-29 18:00:00+00:00,-1.0,0.0
19,0,13.333333333333334,61,71,10,2023-10-29 19:00:00+00:00,-1.0,0.0
20,0,13.88888888888889,59,72,10,2023-10-29 20:00:00+00:00,-1.0,0.0
21,0,13.88888888888889,61,71,10,2023-10-29 21:00:00+00:00,-1.0,0.0
22,0,13.333333333333334,62,70,9,2023-10-29 22:00:00+00:00,-1.0,0.0
23,0,13.333333333333334,65,68,8,2023-10-29 23:00:00+00:00,-1.0,0.0
24,0,12.777777777777779,76,63,7,2023-10-30 00:00:00+00:00,-1.0,0.0
25,0,12.777777777777779,79,61,6,2023-10-30 01:00:00+00:00,-1.0,0.0
26,0,12.777777777777779,81,61,5,2023-10-30 02:00:00+00:00,-1.0,0.0
27,1,12.777777777777779,84,60,6,2023-10-30 03:00:00+00:00,-1.0,0.0
28,1,12.777777777777779,86,59,6,2023-10-30 04:00:00+00:00,-1.0,0.0
29,1,12.777777777777779,87,58,5,2023-10-30 05:00:00+00:00,-1.0,0.0
30,1,12.222222222222221,88,58,5,2023-10-30 06:00:00+00:00,-1.0,0.0
31,1,12.222222222222221,89,57,5,2023-10-30 07:00:00+00:00,-1.0,0.0
32,1,12.222222222222221,90,57,6,2023-10-30 08:00:00+00:00,-1.0,0.0
33,1,12.222222222222221,92,56,7,2023-10-30 09:00:00+00:00,-1.0,0.0
34,2,11.666666666666666,95,55,8,2023-10-30 10:00:00+00:00,-1.0,0.0
35,6,11.666666666666666,93,55,9,2023-10-30 11:00:00+00:00,-1.0,0.0
36,14,11.11111111111111,92,55,10,2023-10-30 12:00:00+00:00,-1.0,0.0
37,18,11.11111111111111,92,55,12,2023-10-30 13:00:00+00:00,-1.0,0.0
38,18,11.666666666666666,89,56,14,2023-10-30 14:00:00+00:00,-1.0,0.0
39,18,12.222222222222221,86,58,15,2023-10-30 15:00:00+00:00,-1.0,0.0
40,18,12.777777777777779,84,60,16,2023-10-30 16:00:00+00:00,-1.0,0.0
41,18,12.777777777777779,82,61,16,2023-10-30 17:00:00+00:00,-1.0,0.0
42,18,12.777777777777779,79,62,16,2023-10-30 18:00:00+00:00,-1.0,0.0
43,34,12.777777777777779,76,63,15,2023-10-30 19:00:00+00:00,-1.0,0.0
44,34,12.222222222222221,73,63,15,2023-10-30 20:00:00+00:00,-1.0,0.0
45,34,12.222222222222221,72,63,14,2023-10-30 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
46,34,11.11111111111111,70,62,14,2023-10-30 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
47,34,10.555555555555555,73,60,14,2023-10-30 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
48,34,10.0,76,57,15,2023-10-31 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
49,43,8.88888888888889,79,54,15,2023-10-31 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
50,43,8.333333333333334,80,53,14,2023-10-31 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
51,43,7.777777777777778,81,51,13,2023-10-31 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
52,43,7.222222222222222,82,50,12,2023-10-31 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
53,43,6.666666666666667,83,49,10,2023-10-31 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
54,43,6.111111111111111,84,48,9,2023-10-31 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
55,67,6.111111111111111,86,47,8,2023-10-31 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
56,67,5.555555555555555,87,46,8,2023-10-31 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
57,67,5.555555555555555,88,45,7,2023-10-31 09:00:00+00:00,0.0,1.0
58,67,5.555555555555555,89,45,7,2023-10-31 10:00:00+00:00,0.0,1.0
59,67,5.0,92,44,6,2023-10-31 11:00:00+00:00,0.0,1.0
60,67,5.0,98,41,6,2023-10-31 12:00:00+00:00,0.0,1.0
61,57,4.444444444444445,98,41,6,2023-10-31 13:00:00+00:00,0.0,1.0
62,57,5.0,98,41,6,2023-10-31 14:00:00+00:00,0.0,1.0
63,57,5.0,99,42,6,2023-10-31 15:00:00+00:00,0.7071067811865476,0.7071067811865476
64,57,5.555555555555555,99,42,6,2023-10-31 16:00:00+00:00,0.7071067811865476,0.7071067811865476
65,57,5.555555555555555,100,42,7,2023-10-31 17:00:00+00:00,0.7071067811865476,0.7071067811865476
66,57,5.555555555555555,100,42,7,2023-10-31 18:00:00+00:00,0.0,1.0
67,44,5.555555555555555,100,42,7,2023-10-31 19:00:00+00:00,0.0,1.0
68,44,5.555555555555555,98,42,8,2023-10-31 20:00:00+00:00,-0.7071067811865476,0.7071067811865476
69,44,5.0,98,42,8,2023-10-31 21:00:00+00:00,-0.7071067811865476,0.7071067811865476
70,44,4.444444444444445,95,41,9,2023-10-31 22:00:00+00:00,-0.7071067811865476,0.7071067811865476
71,44,3.3333333333333335,95,39,10,2023-10-31 23:00:00+00:00,-0.7071067811865476,0.7071067811865476
72,44,1.6666666666666667,95,36,12,2023-11-01 00:00:00+00:00,-0.7071067811865476,0.7071067811865476
73,27,0.5555555555555556,94,34,13,2023-11-01 01:00:00+00:00,-0.7071067811865476,0.7071067811865476
74,27,-0.5555555555555556,89,34,14,2023-11-01 02:00:00+00:00,-0.7071067811865476,0.7071067811865476
75,27,-1.1111111111111112,89,33,15,2023-11-01 03:00:00+00:00,-0.7071067811865476,0.7071067811865476
76,27,-2.2222222222222223,89,31,15,2023-11-01 04:00:00+00:00,-0.7071067811865476,0.7071067811865476
77,27,-2.7777777777777777,88,30,16,2023-11-01 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
78,27,-3.3333333333333335,86,30,16,2023-11-01 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
