,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-0.7071067811865476, 0.7071067811865476)",23,3.3333333333333335,95,39,7,2023-10-31 11:00:00+00:00
1,"(-0.7071067811865476, 0.7071067811865476)",23,3.3333333333333335,97,39,6,2023-10-31 12:00:00+00:00
2,"(-0.7071067811865476, 0.7071067811865476)",17,2.7777777777777777,96,38,3,2023-10-31 13:00:00+00:00
3,"(0, 1)",17,2.7777777777777777,93,39,3,2023-10-31 14:00:00+00:00
4,"(0, 1)",17,3.3333333333333335,92,40,3,2023-10-31 15:00:00+00:00
5,"(0.7071067811865476, -0.7071067811865476)",15,3.888888888888889,92,41,3,2023-10-31 16:00:00+00:00
6,"(0, -1)",12,3.888888888888889,90,42,3,2023-10-31 17:00:00+00:00
7,"(-1, 0)",8,3.888888888888889,89,42,3,2023-10-31 18:00:00+00:00
8,"(-1, 0)",7,4.444444444444445,86,44,5,2023-10-31 19:00:00+00:00
9,"(-1, 0)",5,4.444444444444445,86,44,7,2023-10-31 20:00:00+00:00
10,"(-1, 0)",4,3.888888888888889,83,44,8,2023-10-31 21:00:00+00:00
11,"(-1, 0)",3,3.3333333333333335,83,43,9,2023-10-31 22:00:00+00:00
12,"(-1, 0)",3,2.2222222222222223,81,42,10,2023-10-31 23:00:00+00:00
13,"(-0.7071067811865476, 0.7071067811865476)",3,1.6666666666666667,84,39,12,2023-11-01 00:00:00+00:00
14,"(-1, 0)",2,1.1111111111111112,86,37,14,2023-11-01 01:00:00+00:00
15,"(-0.7071067811865476, 0.7071067811865476)",2,-0.5555555555555556,82,36,16,2023-11-01 02:00:00+00:00
16,"(-0.7071067811865476, 0.7071067811865476)",1,-1.6666666666666667,81,34,18,2023-11-01 03:00:00+00:00
17,"(-0.7071067811865476, 0.7071067811865476)",1,-2.7777777777777777,79,33,20,2023-11-01 04:00:00+00:00
18,"(-0.7071067811865476, 0.7071067811865476)",1,-3.888888888888889,80,31,21,2023-11-01 05:00:00+00:00
19,"(-0.7071067811865476, 0.7071067811865476)",1,-4.444444444444445,79,29,23,2023-11-01 06:00:00+00:00
20,"(-0.7071067811865476, 0.7071067811865476)",1,-5.555555555555555,77,28,24,2023-11-01 07:00:00+00:00
21,"(-0.7071067811865476, 0.7071067811865476)",1,-6.666666666666667,78,26,25,2023-11-01 08:00:00+00:00
22,"(-0.7071067811865476, 0.7071067811865476)",1,-7.777777777777778,76,24,24,2023-11-01 09:00:00+00:00
23,"(-0.7071067811865476, 0.7071067811865476)",1,-8.88888888888889,73,23,25,2023-11-01 10:00:00+00:00
24,"(-0.7071067811865476, 0.7071067811865476)",1,-9.444444444444445,74,22,24,2023-11-01 11:00:00+00:00
25,"(-0.7071067811865476, 0.7071067811865476)",1,-10.0,76,21,23,2023-11-01 12:00:00+00:00
26,"(-0.7071067811865476, 0.7071067811865476)",1,-10.555555555555555,72,20,23,2023-11-01 13:00:00+00:00
27,"(-0.7071067811865476, 0.7071067811865476)",1,-10.0,76,20,23,2023-11-01 14:00:00+00:00
28,"(-0.7071067811865476, 0.7071067811865476)",1,-9.444444444444445,71,24,22,2023-11-01 15:00:00+00:00
29,"(-0.7071067811865476, 0.7071067811865476)",1,-8.88888888888889,63,27,20,2023-11-01 16:00:00+00:00
30,"(-0.7071067811865476, 0.7071067811865476)",1,-9.444444444444445,53,30,18,2023-11-01 17:00:00+00:00
31,"(-0.7071067811865476, 0.7071067811865476)",1,-9.444444444444445,47,33,17,2023-11-01 18:00:00+00:00
32,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,43,35,16,2023-11-01 19:00:00+00:00
33,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,41,37,15,2023-11-01 20:00:00+00:00
34,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,40,37,15,2023-11-01 21:00:00+00:00
35,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,41,36,15,2023-11-01 22:00:00+00:00
36,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,44,35,14,2023-11-01 23:00:00+00:00
37,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,49,32,14,2023-11-02 00:00:00+00:00
38,"(-0.7071067811865476, 0.7071067811865476)",0,-8.88888888888889,54,30,13,2023-11-02 01:00:00+00:00
39,"(-0.7071067811865476, 0.7071067811865476)",0,-8.88888888888889,59,28,10,2023-11-02 02:00:00+00:00
40,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,62,26,8,2023-11-02 03:00:00+00:00
41,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,65,25,7,2023-11-02 04:00:00+00:00
42,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,68,24,6,2023-11-02 05:00:00+00:00
43,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,71,23,5,2023-11-02 06:00:00+00:00
44,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,72,23,5,2023-11-02 07:00:00+00:00
45,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,73,22,3,2023-11-02 08:00:00+00:00
46,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,73,22,3,2023-11-02 09:00:00+00:00
47,"(-0.7071067811865476, 0.7071067811865476)",0,-9.444444444444445,73,22,2,2023-11-02 10:00:00+00:00
48,"(-0.7071067811865476, 0.7071067811865476)",0,-10.0,74,21,1,2023-11-02 11:00:00+00:00
