,number,name,startTime,endTime,isDaytime,temperature,temperatureUnit,temperatureTrend,probabilityOfPrecipitation,dewpoint,relativeHumidity,windSpeed,windDirection,icon,shortForecast,detailedForecast
0,1,,2024-01-01T12:00:00-05:00,2024-01-01T13:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -6.111111111111111}","{'unitCode': 'wmoUnit:percent', 'value': 74}",16 mph,NW,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
1,2,,2024-01-01T13:00:00-05:00,2024-01-01T14:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 69}",16 mph,NW,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
2,3,,2024-01-01T14:00:00-05:00,2024-01-01T15:00:00-05:00,True,30,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 67}",16 mph,NW,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
3,4,,2024-01-01T15:00:00-05:00,2024-01-01T16:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 2}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 68}",16 mph,NW,"https://api.weather.gov/icons/land/day/sct,2?size=small",Mostly Sunny,
4,5,,2024-01-01T16:00:00-05:00,2024-01-01T17:00:00-05:00,True,29,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 69}",15 mph,NW,"https://api.weather.gov/icons/land/day/sct,3?size=small",Mostly Sunny,
5,6,,2024-01-01T17:00:00-05:00,2024-01-01T18:00:00-05:00,True,28,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 72}",15 mph,NW,"https://api.weather.gov/icons/land/day/bkn,3?size=small",Partly Sunny,
6,7,,2024-01-01T18:00:00-05:00,2024-01-01T19:00:00-05:00,False,26,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 77}",15 mph,NW,"https://api.weather.gov/icons/land/night/bkn,4?size=small",Mostly Cloudy,
7,8,,2024-01-01T19:00:00-05:00,2024-01-01T20:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 5}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 81}",16 mph,NW,"https://api.weather.gov/icons/land/night/bkn,5?size=small",Mostly Cloudy,
8,9,,2024-01-01T20:00:00-05:00,2024-01-01T21:00:00-05:00,False,25,F,,"{'unitCode': 'wmoUnit:percent', 'value': 4}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 81}",16 mph,NW,"https://api.weather.gov/icons/land/night/bkn,4?size=small",Mostly Cloudy,
9,10,,2024-01-01T21:00:00-05:00,2024-01-01T22:00:00-05:00,False,24,F,,"{'unitCode': 'wmoUnit:percent', 'value': 3}","{'unitCode': 'wmoUnit:degC', 'value': -6.666666666666667}","{'unitCode': 'wmoUnit:percent', 'value': 84}",16 mph,NW,"https://api.weather.gov/icons/land/night/bkn,3?size=small",Mostly Cloudy,
