,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,7.222222222222222,63,58,17,2023-11-07 16:00:00+00:00
1,W,0,8.333333333333334,62,60,14,2023-11-07 17:00:00+00:00
2,W,0,8.88888888888889,58,62,13,2023-11-07 18:00:00+00:00
3,W,0,8.88888888888889,54,65,13,2023-11-07 19:00:00+00:00
4,W,0,8.88888888888889,51,66,13,2023-11-07 20:00:00+00:00
5,W,0,8.333333333333334,48,67,13,2023-11-07 21:00:00+00:00
6,W,0,8.333333333333334,49,67,12,2023-11-07 22:00:00+00:00
7,W,0,8.333333333333334,53,64,12,2023-11-07 23:00:00+00:00
8,W,0,8.333333333333334,58,62,9,2023-11-08 00:00:00+00:00
9,W,0,8.333333333333334,63,59,8,2023-11-08 01:00:00+00:00
10,W,0,8.333333333333334,66,58,7,2023-11-08 02:00:00+00:00
11,W,0,7.777777777777778,69,56,6,2023-11-08 03:00:00+00:00
