,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,S,0,-7.777777777777778,60,30,1,2023-11-03 07:00:00+00:00
1,SW,0,-8.333333333333334,61,29,1,2023-11-03 08:00:00+00:00
2,SW,0,-8.333333333333334,62,28,1,2023-11-03 09:00:00+00:00
3,SW,0,-8.333333333333334,63,27,1,2023-11-03 10:00:00+00:00
4,SW,0,-8.88888888888889,63,27,1,2023-11-03 11:00:00+00:00
5,SW,0,-8.88888888888889,65,26,1,2023-11-03 12:00:00+00:00
6,SW,0,-8.88888888888889,63,27,1,2023-11-03 13:00:00+00:00
7,SW,0,-8.333333333333334,57,30,2,2023-11-03 14:00:00+00:00
8,S,0,-7.777777777777778,43,39,2,2023-11-03 15:00:00+00:00
9,S,0,-7.222222222222222,32,47,2,2023-11-03 16:00:00+00:00
10,S,0,-7.222222222222222,28,51,3,2023-11-03 17:00:00+00:00
11,S,0,-6.666666666666667,27,53,5,2023-11-03 18:00:00+00:00
