,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,NW,0,0.0,78,39,5,2023-10-23 09:00:00+00:00
1,W,0,-0.5555555555555556,76,38,2,2023-10-23 10:00:00+00:00
2,W,0,-1.6666666666666667,74,36,2,2023-10-23 11:00:00+00:00
3,W,0,-3.3333333333333335,70,35,2,2023-10-23 12:00:00+00:00
4,W,0,-3.888888888888889,63,36,1,2023-10-23 13:00:00+00:00
5,W,0,-3.3333333333333335,55,41,2,2023-10-23 14:00:00+00:00
6,S,0,-2.7777777777777777,45,47,3,2023-10-23 15:00:00+00:00
7,S,0,-2.2222222222222223,38,53,5,2023-10-23 16:00:00+00:00
8,S,0,-2.2222222222222223,34,56,5,2023-10-23 17:00:00+00:00
9,S,0,-1.6666666666666667,31,59,5,2023-10-23 18:00:00+00:00
10,S,0,-1.1111111111111112,30,62,5,2023-10-23 19:00:00+00:00
11,S,0,-0.5555555555555556,30,62,5,2023-10-23 20:00:00+00:00
